,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
118,CrtB,PhytoSynCyanob,NF045686.1,AH-470-P11_AH-470-P11_contigs_AH-470-P11_NODE_1_162,-,5.9e-27,80.5,1.9,1.3e-24,72.8,0.4,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-P11
119,CrtB,PhytoSynCyanob,NF045686.1,AH-473-N15_AH-473-N15_contigs_AH-473-N15_NODE_6_45,-,9.2e-28,83.2,2.8,6.2e-25,73.9,0.6,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-N15
120,CrtB,PhytoSynCyanob,NF045686.1,AM-235-N17_AM-235-N17_contigs_AM-235-N17_NODE_10_9,-,1.1e-20,59.9,1.3,2.1e-19,55.7,0.2,2.8,1,1,1,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-N17
121,CrtB,PhytoSynCyanob,NF045686.1,AH-985-C23_AH-985-C23_contigs_AH-985-C23_NODE_7_19,-,1.4e-24,72.7,1.5,1.4e-23,69.4,0.3,2.4,1,1,1,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-C23
122,CrtB,PhytoSynCyanob,NF045686.1,AH-470-K09_AH-470-K09_contigs_AH-470-K09_NODE_24_3,-,3.6e-24,71.4,2.0,3.1e-21,61.7,0.1,2.9,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-K09
123,CrtB,PhytoSynCyanob,NF045686.1,AH-473-M06_AH-473-M06_contigs_AH-473-M06_NODE_3_45,-,2.1e-23,68.8,2.2,2.1e-22,65.6,0.3,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-M06
124,CrtB,PhytoSynCyanob,NF045686.1,AM-332-N05_AM-332-N05_contigs_AM-332-N05_NODE_2_8,-,6.4e-26,77.1,0.9,1e-24,73.2,0.9,2.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-N05
125,CrtB,PhytoSynCyanob,NF045686.1,AM-332-J04_AM-332-J04_contigs_AM-332-J04_NODE_8_7,-,2.9e-26,78.3,0.3,3.6e-25,74.7,0.3,2.4,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-J04
126,CrtB,PhytoSynCyanob,NF045686.1,AM-332-E21_AM-332-E21_contigs_AM-332-E21_NODE_15_16,-,1.4e-25,76.0,0.6,1.8e-24,72.3,0.6,2.4,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-E21
127,CrtB,PhytoSynCyanob,NF045686.1,AM-332-F20_AM-332-F20_contigs_AM-332-F20_NODE_43_2,-,2.7e-19,55.3,0.1,1.9e-18,52.6,0.1,2.2,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-F20
128,CrtB,PhytoSynCyanob,NF045686.1,AH-985-D04_AH-985-D04_contigs_AH-985-D04_NODE_22_5,-,5.1e-22,64.3,0.7,3e-21,61.7,0.7,2.0,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-D04
129,CrtB,PhytoSynCyanob,NF045686.1,AH-473-N09_AH-473-N09_contigs_AH-473-N09_NODE_8_10,-,3.9e-07,15.4,0.0,7.3e-07,14.5,0.0,1.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-N09
130,CrtB,PhytoSynCyanob,NF045686.1,AH-473-N09_AH-473-N09_contigs_AH-473-N09_NODE_12_12,-,2.2e-16,45.8,0.1,4.3e-15,41.5,0.1,2.0,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-N09
131,CrtB,PhytoSynCyanob,NF045686.1,AH-473-N09_AH-473-N09_contigs_AH-473-N09_NODE_12_13,-,5.9e-42,129.8,0.0,4.6e-41,126.8,0.0,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-N09
132,CrtB,PhytoSynCyanob,NF045686.1,AM-332-L20_AM-332-L20_contigs_AM-332-L20_NODE_3_30,-,1.5e-11,29.9,0.1,4e-11,28.5,0.1,1.6,1,1,1,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-L20
133,CrtB,PhytoSynCyanob,NF045686.1,AM-332-L20_AM-332-L20_contigs_AM-332-L20_NODE_3_32,-,1.1e-42,132.1,0.5,5.6e-42,129.8,0.5,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-L20
134,CrtB,PhytoSynCyanob,NF045686.1,AM-332-L20_AM-332-L20_contigs_AM-332-L20_NODE_6_9,-,2.8e-39,121.0,1.1,1.1e-38,119.0,1.1,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-L20
135,CrtB,PhytoSynCyanob,NF045686.1,AH-473-C06_AH-473-C06_contigs_AH-473-C06_NODE_1_134,-,1.8e-37,115.1,4.3,2.8e-36,111.1,4.3,2.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-C06
136,CrtB,PhytoSynCyanob,NF045686.1,AH-473-C06_AH-473-C06_contigs_AH-473-C06_NODE_16_16,-,4.6e-22,64.4,0.5,1.2e-21,63.0,0.5,1.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-C06
137,CrtB,PhytoSynCyanob,NF045686.1,AH-473-C06_AH-473-C06_contigs_AH-473-C06_NODE_16_17,-,1.1e-58,184.8,3.2,4.1e-58,182.9,3.2,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-C06
138,CrtB,PhytoSynCyanob,NF045686.1,AH-985-F16_AH-985-F16_contigs_AH-985-F16_NODE_3_68,-,1.5e-37,115.3,0.4,1.3e-36,112.2,0.4,2.2,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-F16
139,CrtB,PhytoSynCyanob,NF045686.1,AH-985-F16_AH-985-F16_contigs_AH-985-F16_NODE_3_74,-,2e-19,55.8,0.0,7.1e-19,54.0,0.0,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-F16
140,CrtB,PhytoSynCyanob,NF045686.1,AH-985-F16_AH-985-F16_contigs_AH-985-F16_NODE_3_75,-,3.7e-60,189.6,0.3,1.5e-59,187.6,0.3,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-F16
141,CrtB,PhytoSynCyanob,NF045686.1,AH-982-A16_AH-982-A16_contigs_AH-982-A16_NODE_15_6,-,5.1e-44,136.6,1.5,3.8e-42,130.4,1.5,2.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-A16
142,CrtB,PhytoSynCyanob,NF045686.1,AH-982-A16_AH-982-A16_contigs_AH-982-A16_NODE_18_2,-,3.7e-63,199.4,2.9,1.4e-62,197.5,2.9,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-A16
143,CrtB,PhytoSynCyanob,NF045686.1,AH-982-A16_AH-982-A16_contigs_AH-982-A16_NODE_25_1,-,1.9e-15,42.7,0.0,2.3e-15,42.4,0.0,1.1,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-A16
144,CrtB,PhytoSynCyanob,NF045686.1,AM-247-G17_AM-247-G17_contigs_AM-247-G17_NODE_32_16,-,4.7e-32,97.3,0.5,4.8e-31,93.9,0.5,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-247-G17
145,CrtB,PhytoSynCyanob,NF045686.1,AM-276-K05_AM-276-K05_contigs_AM-276-K05_NODE_11_22,-,3.2e-34,104.4,3.0,1.8e-29,88.8,1.2,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-276-K05
146,CrtB,PhytoSynCyanob,NF045686.1,AH-470-E07_AH-470-E07_contigs_AH-470-E07_NODE_2_56,-,2.1e-33,101.7,4.4,9e-29,86.5,2.9,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-E07
147,CrtB,PhytoSynCyanob,NF045686.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_1_118,-,2.6e-33,101.4,0.1,1.6e-32,98.8,0.1,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-F08
148,CrtB,PhytoSynCyanob,NF045686.1,AM-332-L06_AM-332-L06_contigs_AM-332-L06_NODE_14_5,-,4.5e-36,110.5,0.0,3e-35,107.8,0.0,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-L06
149,CrtB,PhytoSynCyanob,NF045686.1,AH-611-M09_AH-611-M09_contigs_AH-611-M09_NODE_10_4,-,7.4e-31,93.3,0.3,4.1e-30,90.9,0.3,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-M09
150,CrtB,PhytoSynCyanob,NF045686.1,AM-332-O14_AM-332-O14_contigs_AM-332-O14_NODE_1_131,-,2.5e-35,108.0,0.0,9.6e-35,106.1,0.0,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-O14
151,CrtB,PhytoSynCyanob,NF045686.1,AH-473-G11_AH-473-G11_contigs_AH-473-G11_NODE_8_8,-,1.8e-30,92.0,0.0,8.9e-30,89.8,0.0,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-G11
152,CrtB,PhytoSynCyanob,NF045686.1,AH-611-C14_AH-611-C14_contigs_AH-611-C14_NODE_58_3,-,4.5e-24,71.1,2.8,2.5e-23,68.6,2.8,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-C14
153,CrtB,PhytoSynCyanob,NF045686.1,AH-985-J16_AH-985-J16_contigs_AH-985-J16_NODE_14_10,-,1.8e-30,92.0,0.0,8.9e-30,89.8,0.0,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-J16
154,CrtB,PhytoSynCyanob,NF045686.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_9_13,-,1.8e-30,92.0,0.0,9.3e-30,89.7,0.0,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-B07
155,CrtB,PhytoSynCyanob,NF045686.1,AH-985-F13_AH-985-F13_contigs_AH-985-F13_NODE_19_1,-,3.7e-25,74.6,0.0,3.3e-24,71.5,0.0,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-F13
156,CrtB,PhytoSynCyanob,NF045686.1,AM-332-E15_AM-332-E15_contigs_AM-332-E15_NODE_2_24,-,4.3e-07,15.3,0.6,0.00031,5.9,0.0,2.8,1,1,2,3,3,3,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-E15
157,CrtB,PhytoSynCyanob,NF045686.1,AH-470-G05_AH-470-G05_contigs_AH-470-G05_NODE_29_10,-,1.3e-27,82.6,1.2,9.8e-27,79.8,1.2,2.0,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-G05
158,CrtB,PhytoSynCyanob,NF045686.1,AH-470-I22_AH-470-I22_contigs_AH-470-I22_NODE_1_18,-,1.3e-27,82.7,1.3,9.6e-27,79.8,1.3,2.0,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-I22
159,CrtB,PhytoSynCyanob,NF045686.1,AM-388-E22_AM-388-E22_contigs_AM-388-E22_NODE_3_27,-,3.1e-24,71.6,0.3,9.8e-18,50.2,0.6,3.0,2,1,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-388-E22
160,CrtB,PhytoSynCyanob,NF045686.1,AM-388-E22_AM-388-E22_contigs_AM-388-E22_NODE_48_2,-,5.5e-15,41.2,0.1,8.7e-11,27.4,0.0,2.2,2,0,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-388-E22
161,CrtB,PhytoSynCyanob,NF045686.1,AM-685-E19_AM-685-E19_contigs_SCGC_AM-685-E19_contig6_31,-,1e-33,102.7,0.2,3.2e-33,101.1,0.2,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-685-E19
162,CrtB,PhytoSynCyanob,NF045686.1,AM-332-C14_AM-332-C14_contigs_AM-332-C14_NODE_11_7,-,2.7e-36,111.2,0.2,1.4e-35,108.8,0.3,2.1,2,1,0,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-C14
163,CrtB,PhytoSynCyanob,NF045686.1,AM-332-P08_AM-332-P08_contigs_AM-332-P08_NODE_29_6,-,2.2e-37,114.8,0.3,1.5e-36,112.0,0.3,2.3,2,1,0,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-P08
164,CrtB,PhytoSynCyanob,NF045686.1,AM-332-E05_AM-332-E05_contigs_AM-332-E05_NODE_4_108,-,1.3e-32,99.1,0.3,2.9e-31,94.7,0.8,2.7,2,1,0,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-E05
165,CrtB,PhytoSynCyanob,NF045686.1,AM-332-K08_AM-332-K08_contigs_AM-332-K08_NODE_18_20,-,1.6e-37,115.2,0.1,9.2e-37,112.7,0.1,2.1,2,1,0,2,2,2,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-K08
