,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
917,CrtY,lycopene_cycl,TIGR01789.1,AH-991-I11_AH-991-I11_contigs_AH-991-I11_NODE_12_2,-,1.3e-05,10.4,0.0,2e-05,9.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-991-I11
918,CrtY,lycopene_cycl,TIGR01789.1,AM-235-A11_AM-235-A11_contigs_AM-235-A11_NODE_18_11,-,5.2e-06,11.7,0.0,7.8e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-A11
919,CrtY,lycopene_cycl,TIGR01789.1,AM-235-A11_AM-235-A11_contigs_AM-235-A11_NODE_20_12,-,1.2e-06,13.8,0.0,1.8e-06,13.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-A11
920,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K09_AH-562-K09_contigs_AH-562-K09_NODE_3_21,-,1e-07,17.4,0.0,1.5e-07,16.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K09
921,CrtY,lycopene_cycl,TIGR01789.1,AM-334-G14_AM-334-G14_contigs_AM-334-G14_NODE_1_50,-,6.7e-06,11.4,0.0,0.00014,7.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: lycopene beta-cyclase CrtY,AM-334-G14
922,CrtY,lycopene_cycl,TIGR01789.1,AM-334-B04_AM-334-B04_contigs_AM-334-B04_NODE_12_4,-,8.4e-08,17.6,0.0,1.4e-07,16.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-B04
923,CrtY,lycopene_cycl,TIGR01789.1,AM-334-B04_AM-334-B04_contigs_AM-334-B04_NODE_43_5,-,6.7e-06,11.4,0.0,0.00014,7.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: lycopene beta-cyclase CrtY,AM-334-B04
924,CrtY,lycopene_cycl,TIGR01789.1,AM-164-J16_AM-164-J16_contigs_AM-164-J16_NODE_2_16,-,1.8e-07,16.6,0.0,3.4e-07,15.7,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-J16
925,CrtY,lycopene_cycl,TIGR01789.1,AM-164-J16_AM-164-J16_contigs_AM-164-J16_NODE_27_3,-,4.9e-06,11.8,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-J16
926,CrtY,lycopene_cycl,TIGR01789.1,AM-164-J16_AM-164-J16_contigs_AM-164-J16_NODE_35_3,-,2.8e-06,12.6,0.0,4.4e-06,12.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-J16
927,CrtY,lycopene_cycl,TIGR01789.1,AH-470-I19_AH-470-I19_contigs_AH-470-I19_NODE_1_75,-,4.8e-06,11.9,0.0,7.2e-06,11.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-I19
928,CrtY,lycopene_cycl,TIGR01789.1,AH-470-I19_AH-470-I19_contigs_AH-470-I19_NODE_8_22,-,8.3e-06,11.1,0.0,1.2e-05,10.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-I19
929,CrtY,lycopene_cycl,TIGR01789.1,AH-470-I19_AH-470-I19_contigs_AH-470-I19_NODE_27_2,-,3.1e-07,15.8,0.0,5.5e-07,14.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-I19
930,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F10_AH-985-F10_contigs_AH-985-F10_NODE_2_60,-,8e-07,14.4,0.0,1.2e-06,13.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F10
931,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F10_AH-985-F10_contigs_AH-985-F10_NODE_2_72,-,1.8e-07,16.5,0.1,3.8e-07,15.5,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F10
932,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F10_AH-985-F10_contigs_AH-985-F10_NODE_3_42,-,6.4e-06,11.4,0.0,1e-05,10.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F10
933,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F10_AH-985-F10_contigs_AH-985-F10_NODE_5_27,-,1.3e-05,10.5,0.0,2e-05,9.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F10
934,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F10_AH-985-F10_contigs_AH-985-F10_NODE_5_33,-,5.9e-06,11.6,0.0,9.9e-06,10.8,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F10
935,CrtY,lycopene_cycl,TIGR01789.1,AM-235-A22_AM-235-A22_contigs_AM-235-A22_NODE_2_14,-,4.9e-06,11.8,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-A22
936,CrtY,lycopene_cycl,TIGR01789.1,AM-201-M09_AM-201-M09_contigs_AM-201-M09_NODE_1_59,-,9e-08,17.5,0.0,1.4e-07,16.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-M09
937,CrtY,lycopene_cycl,TIGR01789.1,AM-201-M09_AM-201-M09_contigs_AM-201-M09_NODE_36_1,-,1.2e-05,10.5,0.0,1.6e-05,10.1,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-M09
938,CrtY,lycopene_cycl,TIGR01789.1,AM-235-F23_AM-235-F23_contigs_AM-235-F23_NODE_26_9,-,2.8e-06,12.6,0.0,4.9e-06,11.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-F23
939,CrtY,lycopene_cycl,TIGR01789.1,AM-235-F23_AM-235-F23_contigs_AM-235-F23_NODE_32_12,-,3.4e-06,12.3,0.0,5e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-F23
940,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L19_AM-332-L19_contigs_AM-332-L19_NODE_2_88,-,7.3e-08,17.8,0.0,1.3e-07,17.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L19
941,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L19_AM-332-L19_contigs_AM-332-L19_NODE_2_103,-,5e-06,11.8,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L19
942,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L19_AM-332-L19_contigs_AM-332-L19_NODE_11_37,-,3.4e-06,12.4,0.0,0.00011,7.4,0.0,2.1,2,0,0,2,2,2,2,JCVI: lycopene beta-cyclase CrtY,AM-332-L19
943,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L19_AM-332-L19_contigs_AM-332-L19_NODE_14_26,-,9.7e-08,17.4,0.0,1.4e-07,16.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L19
944,CrtY,lycopene_cycl,TIGR01789.1,AH-735-P07_AH-735-P07_contigs_AH-735-P07_NODE_2_39,-,6.3e-06,11.5,0.0,1.1e-05,10.7,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-P07
945,CrtY,lycopene_cycl,TIGR01789.1,AH-735-P07_AH-735-P07_contigs_AH-735-P07_NODE_6_82,-,8.6e-06,11.0,0.0,2.3e-05,9.6,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-P07
946,CrtY,lycopene_cycl,TIGR01789.1,AH-735-P07_AH-735-P07_contigs_AH-735-P07_NODE_9_1,-,1.5e-07,16.8,0.0,3.4e-07,15.7,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-P07
947,CrtY,lycopene_cycl,TIGR01789.1,AH-735-P07_AH-735-P07_contigs_AH-735-P07_NODE_9_22,-,5e-06,11.8,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-P07
948,CrtY,lycopene_cycl,TIGR01789.1,AH-735-P07_AH-735-P07_contigs_AH-735-P07_NODE_11_34,-,2.9e-06,12.6,0.0,4.9e-06,11.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-P07
949,CrtY,lycopene_cycl,TIGR01789.1,AH-991-E11_AH-991-E11_contigs_AH-991-E11_NODE_5_20,-,2.9e-06,12.6,0.0,4.9e-06,11.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-991-E11
950,CrtY,lycopene_cycl,TIGR01789.1,AH-991-E11_AH-991-E11_contigs_AH-991-E11_NODE_40_5,-,1.6e-07,16.8,0.0,3.8e-07,15.5,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-991-E11
951,CrtY,lycopene_cycl,TIGR01789.1,AH-573-G13_AH-573-G13_contigs_AH-573-G13_NODE_2_3,-,5.5e-06,11.7,0.1,1.1e-05,10.6,0.1,1.5,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-573-G13
952,CrtY,lycopene_cycl,TIGR01789.1,AH-573-G13_AH-573-G13_contigs_AH-573-G13_NODE_2_110,-,3.3e-07,15.7,0.0,5.5e-07,15.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-573-G13
953,CrtY,lycopene_cycl,TIGR01789.1,AH-613-A18_AH-613-A18_contigs_AH-613-A18_NODE_2_41,-,6.7e-06,11.4,0.0,1e-05,10.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-A18
954,CrtY,lycopene_cycl,TIGR01789.1,AH-613-A18_AH-613-A18_contigs_AH-613-A18_NODE_4_33,-,3.5e-06,12.3,0.0,5.1e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-A18
955,CrtY,lycopene_cycl,TIGR01789.1,AH-613-A18_AH-613-A18_contigs_AH-613-A18_NODE_6_68,-,1.6e-06,13.5,0.0,2.7e-06,12.7,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-A18
956,CrtY,lycopene_cycl,TIGR01789.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_1_5,-,1.7e-07,16.7,0.0,3.1e-07,15.8,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-C13
957,CrtY,lycopene_cycl,TIGR01789.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_1_26,-,4.9e-06,11.8,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-C13
958,CrtY,lycopene_cycl,TIGR01789.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_1_97,-,4.9e-06,11.8,0.0,7.9e-06,11.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-C13
959,CrtY,lycopene_cycl,TIGR01789.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_2_63,-,3.8e-07,15.5,0.0,5.5e-07,14.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-C13
960,CrtY,lycopene_cycl,TIGR01789.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig6_28,-,8.3e-06,11.1,0.0,1.2e-05,10.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-A09
961,CrtY,lycopene_cycl,TIGR01789.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig19_7,-,7e-06,11.3,0.0,1.2e-05,10.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-A09
962,CrtY,lycopene_cycl,TIGR01789.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig19_14,-,4.1e-06,12.1,0.0,6.7e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-A09
963,CrtY,lycopene_cycl,TIGR01789.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig25_2,-,9e-07,14.2,0.0,1.4e-06,13.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-A09
964,CrtY,lycopene_cycl,TIGR01789.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_8_4,-,4.1e-06,12.1,0.0,7.1e-06,11.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-E15
965,CrtY,lycopene_cycl,TIGR01789.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_24_3,-,5.6e-06,11.6,0.1,8.1e-06,11.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-E15
966,CrtY,lycopene_cycl,TIGR01789.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_28_2,-,9.6e-08,17.4,0.0,2e-07,16.4,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-E15
967,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_1_25,-,4e-06,12.1,0.0,6.5e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N06
968,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_2_80,-,1.2e-05,10.6,0.0,1.7e-05,10.1,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N06
969,CrtY,lycopene_cycl,TIGR01789.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_13_3,-,8.4e-06,11.1,0.0,1.2e-05,10.5,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-I06
970,CrtY,lycopene_cycl,TIGR01789.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_15_3,-,1.1e-05,10.7,0.0,1.7e-05,10.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-I06
971,CrtY,lycopene_cycl,TIGR01789.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_2_12,-,8.2e-08,17.7,0.0,2.1e-07,16.3,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-334-G13
972,CrtY,lycopene_cycl,TIGR01789.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_18_7,-,4.7e-06,11.9,0.0,6.9e-06,11.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-G13
973,CrtY,lycopene_cycl,TIGR01789.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_44_3,-,1.1e-05,10.7,0.0,1.4e-05,10.3,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-G13
974,CrtY,lycopene_cycl,TIGR01789.1,AM-235-A14_AM-235-A14_contigs_AM-235-A14_NODE_5_36,-,1.1e-05,10.7,0.0,1.7e-05,10.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-A14
975,CrtY,lycopene_cycl,TIGR01789.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_8_17,-,3.4e-07,15.7,0.0,5.5e-07,14.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-D09
976,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_5_53,-,8.2e-08,17.7,0.0,2.1e-07,16.3,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E17
977,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_7_30,-,3.9e-06,12.2,0.0,6.5e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E17
978,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_17_5,-,1.2e-05,10.6,0.0,1.7e-05,10.1,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E17
979,CrtY,lycopene_cycl,TIGR01789.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_2_18,-,8.4e-06,11.1,0.0,1.2e-05,10.6,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-O17
980,CrtY,lycopene_cycl,TIGR01789.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_11_10,-,1.2e-06,13.8,0.0,2.2e-06,13.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-O17
981,CrtY,lycopene_cycl,TIGR01789.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_21_1,-,9.5e-06,10.9,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-O17
982,CrtY,lycopene_cycl,TIGR01789.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_1_119,-,9.2e-23,66.9,0.1,1.1e-22,66.6,0.1,1.0,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-F08
983,CrtY,lycopene_cycl,TIGR01789.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_8_59,-,5.3e-06,11.7,0.0,9e-06,11.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-F08
984,CrtY,lycopene_cycl,TIGR01789.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_11_41,-,6e-06,11.5,0.0,8e-06,11.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-F08
985,CrtY,lycopene_cycl,TIGR01789.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_25_4,-,8.9e-07,14.3,0.1,6.2e-06,11.5,0.0,2.1,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-332-F08
986,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L06_AM-332-L06_contigs_AM-332-L06_NODE_14_6,-,1.5e-15,43.1,0.0,2.2e-15,42.6,0.0,1.3,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L06
987,CrtY,lycopene_cycl,TIGR01789.1,AH-611-M09_AH-611-M09_contigs_AH-611-M09_NODE_9_28,-,5.9e-06,11.6,0.0,9.8e-06,10.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-M09
988,CrtY,lycopene_cycl,TIGR01789.1,AH-611-M09_AH-611-M09_contigs_AH-611-M09_NODE_10_5,-,1.6e-21,62.8,0.0,3.7e-21,61.6,0.0,1.7,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-M09
989,CrtY,lycopene_cycl,TIGR01789.1,AH-611-M09_AH-611-M09_contigs_AH-611-M09_NODE_14_6,-,1.9e-07,16.5,0.0,3.5e-07,15.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-M09
990,CrtY,lycopene_cycl,TIGR01789.1,AM-332-O14_AM-332-O14_contigs_AM-332-O14_NODE_1_132,-,3.3e-24,71.6,0.0,4.2e-24,71.3,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-O14
991,CrtY,lycopene_cycl,TIGR01789.1,AM-332-O14_AM-332-O14_contigs_AM-332-O14_NODE_4_89,-,5e-06,11.8,0.0,9.9e-06,10.8,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-O14
992,CrtY,lycopene_cycl,TIGR01789.1,AM-332-O14_AM-332-O14_contigs_AM-332-O14_NODE_8_35,-,3e-06,12.5,0.0,4.8e-06,11.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-O14
993,CrtY,lycopene_cycl,TIGR01789.1,AM-332-O14_AM-332-O14_contigs_AM-332-O14_NODE_14_9,-,9e-08,17.5,0.1,9.3e-07,14.2,0.0,2.5,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AM-332-O14
994,CrtY,lycopene_cycl,TIGR01789.1,AH-473-G11_AH-473-G11_contigs_AH-473-G11_NODE_3_14,-,2.7e-06,12.7,0.1,4.4e-06,12.0,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-G11
995,CrtY,lycopene_cycl,TIGR01789.1,AH-473-G11_AH-473-G11_contigs_AH-473-G11_NODE_8_7,-,4.2e-21,61.4,0.0,5.6e-21,61.0,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-G11
996,CrtY,lycopene_cycl,TIGR01789.1,AH-473-G11_AH-473-G11_contigs_AH-473-G11_NODE_38_10,-,2.5e-06,12.8,0.0,3.6e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-473-G11
997,CrtY,lycopene_cycl,TIGR01789.1,AH-611-C14_AH-611-C14_contigs_AH-611-C14_NODE_1_10,-,2.9e-06,12.6,0.0,1.3e-05,10.5,0.0,1.9,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-611-C14
998,CrtY,lycopene_cycl,TIGR01789.1,AH-611-C14_AH-611-C14_contigs_AH-611-C14_NODE_48_3,-,9.6e-06,10.9,0.3,1.8e-05,10.0,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-611-C14
999,CrtY,lycopene_cycl,TIGR01789.1,AH-611-C14_AH-611-C14_contigs_AH-611-C14_NODE_58_2,-,9.5e-28,83.3,0.4,2.7e-26,78.5,0.2,1.9,2,0,0,2,2,2,2,JCVI: lycopene beta-cyclase CrtY,AH-611-C14
1000,CrtY,lycopene_cycl,TIGR01789.1,AH-985-J16_AH-985-J16_contigs_AH-985-J16_NODE_14_9,-,3.6e-21,61.6,0.0,4.8e-21,61.2,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-J16
1001,CrtY,lycopene_cycl,TIGR01789.1,AH-985-J16_AH-985-J16_contigs_AH-985-J16_NODE_16_20,-,1.4e-06,13.6,0.1,5.9e-06,11.6,0.0,1.9,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-J16
1002,CrtY,lycopene_cycl,TIGR01789.1,AH-985-J16_AH-985-J16_contigs_AH-985-J16_NODE_17_16,-,3.7e-06,12.2,0.3,7.2e-06,11.3,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-J16
1003,CrtY,lycopene_cycl,TIGR01789.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_8_21,-,2.7e-06,12.7,0.1,4.4e-06,12.0,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-B07
1004,CrtY,lycopene_cycl,TIGR01789.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_9_14,-,1.8e-22,65.9,0.0,2.7e-22,65.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-B07
1005,CrtY,lycopene_cycl,TIGR01789.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_9_43,-,9.1e-07,14.2,0.0,2.2e-06,12.9,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-B07
1006,CrtY,lycopene_cycl,TIGR01789.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_26_9,-,1.4e-06,13.6,0.1,5.9e-06,11.6,0.0,1.9,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-B07
1007,CrtY,lycopene_cycl,TIGR01789.1,AH-985-B07_AH-985-B07_contigs_AH-985-B07_NODE_52_2,-,3.7e-06,12.2,0.3,7.2e-06,11.3,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-B07
1008,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F13_AH-985-F13_contigs_AH-985-F13_NODE_4_35,-,6.1e-06,11.5,0.0,1e-05,10.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F13
1009,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F13_AH-985-F13_contigs_AH-985-F13_NODE_4_40,-,4.6e-06,11.9,0.0,8.7e-06,11.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-F13
1010,CrtY,lycopene_cycl,TIGR01789.1,AH-985-F13_AH-985-F13_contigs_AH-985-F13_NODE_44_4,-,2e-07,16.4,0.2,3.7e-05,8.9,0.0,2.2,2,0,0,2,2,2,2,JCVI: lycopene beta-cyclase CrtY,AH-985-F13
1011,CrtY,lycopene_cycl,TIGR01789.1,AM-332-A19_AM-332-A19_contigs_AM-332-A19_NODE_15_10,-,1e-05,10.8,0.0,1.7e-05,10.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-A19
1012,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L03_AM-332-L03_contigs_AM-332-L03_NODE_2_58,-,1e-05,10.8,0.0,1.7e-05,10.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L03
1013,CrtY,lycopene_cycl,TIGR01789.1,AH-985-E13_AH-985-E13_contigs_AH-985-E13_NODE_15_6,-,9.6e-06,10.9,0.0,1.6e-05,10.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-985-E13
1014,CrtY,lycopene_cycl,TIGR01789.1,AH-985-E13_AH-985-E13_contigs_AH-985-E13_NODE_45_1,-,1.1e-05,10.7,0.0,2.3e-05,9.6,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-985-E13
1015,CrtY,lycopene_cycl,TIGR01789.1,AH-982-J09_AH-982-J09_contigs_AH-982-J09_NODE_25_3,-,9.6e-06,10.9,0.0,1.6e-05,10.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-J09
