,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
6144,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_6_43,-,5.2e-06,11.3,0.0,8.1e-06,10.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6145,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_6_49,-,4.1e-08,18.3,0.8,2.2e-05,9.3,0.8,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-735-C13
6146,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_6_61,-,7.2e-08,17.4,0.4,7.2e-08,17.4,0.4,2.0,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-735-C13
6147,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_8_51,-,1.2e-10,26.6,0.3,1.8e-10,26.0,0.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6148,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_13_4,-,8.4e-06,10.6,0.0,1.3e-05,10.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6149,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_18_22,-,2.8e-07,15.5,1.5,4.1e-05,8.4,0.0,2.1,1,1,1,2,2,2,2,JCVI: phytoene desaturase family protein,AH-735-C13
6150,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_20_5,-,1.8e-06,12.8,0.2,2.9e-06,12.2,0.2,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6151,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_20_17,-,4.4e-07,14.9,0.0,1.4e-05,9.9,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-735-C13
6152,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_26_4,-,3.1e-08,18.7,0.0,4.5e-08,18.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6153,CrtI,crtI_fam,TIGR02734.1,AH-735-C13_AH-735-C13_contigs_AH-735-C13_NODE_29_9,-,4.3e-06,11.6,0.1,5.8e-06,11.2,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-C13
6154,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig3_3,-,1.2e-09,23.3,0.2,1.8e-09,22.8,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6155,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig6_15,-,1.8e-08,19.4,0.1,2e-07,15.9,0.1,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-A09
6156,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig6_28,-,5.1e-06,11.3,0.1,7.1e-06,10.9,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6157,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig7_36,-,2e-07,16.0,0.8,3.2e-07,15.3,0.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6158,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig9_17,-,3.7e-06,11.8,1.2,1.9e-05,9.4,0.9,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-685-A09
6159,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig9_28,-,3.5e-08,18.5,4.8,9.9e-08,17.0,0.3,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-A09
6160,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig19_7,-,2.2e-06,12.5,0.0,3.2e-06,12.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6161,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig20_13,-,3.2e-07,15.3,2.9,5.2e-07,14.6,2.9,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6162,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig20_21,-,3.6e-10,25.0,0.3,7.3e-10,24.0,0.3,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6164,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig24_3,-,7.6e-08,17.4,0.5,1.3e-07,16.6,0.5,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6165,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig37_5,-,1.5e-11,29.6,0.1,2.1e-11,29.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6166,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig56_4,-,8e-08,17.3,0.1,5.4e-07,14.6,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-685-A09
6167,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig63_3,-,1.2e-05,10.1,0.2,2.1e-05,9.3,0.2,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-A09
6168,CrtI,crtI_fam,TIGR02734.1,AM-685-A09_AM-685-A09_contigs_SCGC_AM-685-A09_contig71_3,-,4.4e-15,41.2,0.0,1.2e-13,36.5,0.0,2.2,2,1,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-A09
6169,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_2_12,-,8.2e-06,10.7,2.3,4.2e-05,8.3,0.5,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-E15
6170,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_5_43,-,9.1e-11,27.0,0.2,1.4e-10,26.4,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-E15
6171,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_8_11,-,1.1e-05,10.2,0.1,1.6e-05,9.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-E15
6172,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_11_2,-,3.2e-07,15.3,0.6,2.6e-05,9.0,0.8,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-E15
6173,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_11_14,-,4.1e-08,18.3,0.3,4.1e-08,18.3,0.3,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-E15
6174,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_24_3,-,2.3e-06,12.5,0.1,3.3e-06,12.0,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-E15
6175,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_48_3,-,1.6e-08,19.6,0.4,1.9e-08,19.3,0.4,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-E15
6176,CrtI,crtI_fam,TIGR02734.1,AM-235-E15_AM-235-E15_contigs_AM-235-E15_NODE_46_2,-,3.9e-07,15.0,0.4,5.2e-07,14.6,0.4,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-E15
6177,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_1_22,-,9.7e-08,17.0,1.8,1.6e-07,16.3,1.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-332-N06
6178,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_1_25,-,2.4e-06,12.4,0.0,9.1e-05,7.2,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-332-N06
6179,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_1_93,-,7.3e-09,20.7,1.5,1.1e-08,20.2,1.5,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-332-N06
6181,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_7_2,-,1.2e-09,23.4,0.0,2e-09,22.5,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-332-N06
6182,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_9_39,-,7.1e-06,10.9,1.5,6.7e-05,7.7,0.3,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-332-N06
6183,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_14_6,-,3e-10,25.3,0.7,7.1e-10,24.1,0.1,1.8,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-332-N06
6184,CrtI,crtI_fam,TIGR02734.1,AM-332-N06_AM-332-N06_contigs_AM-332-N06_NODE_15_6,-,5.4e-06,11.2,0.1,3.2e-05,8.7,0.1,2.0,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-332-N06
6186,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_1_56,-,1.1e-06,13.5,1.8,1.9e-05,9.5,0.7,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-I06
6187,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_2_2,-,6.4e-06,11.0,2.8,1.1e-05,10.3,2.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-I06
6188,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_7_11,-,5.6e-07,14.5,0.0,8.5e-07,13.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-I06
6189,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_13_3,-,5e-06,11.4,0.1,7.1e-06,10.9,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-I06
6190,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_14_4,-,1.5e-11,29.6,0.1,2.1e-11,29.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-I06
6191,CrtI,crtI_fam,TIGR02734.1,AM-235-I06_AM-235-I06_contigs_AM-235-I06_NODE_28_3,-,6.1e-10,24.3,0.0,4.6e-07,14.8,0.1,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-I06
6192,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_2_17,-,4.3e-08,18.2,0.9,6.1e-08,17.7,0.9,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-G13
6194,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_7_4,-,1.5e-07,16.4,0.3,1.5e-07,16.4,0.3,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-334-G13
6195,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_8_13,-,8.7e-09,20.5,1.7,1.2e-08,20.0,1.7,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-G13
6196,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_13_7,-,1.1e-09,23.4,0.2,2e-09,22.6,0.2,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-G13
6197,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_33_2,-,1.3e-05,10.0,0.2,2e-05,9.4,0.2,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-G13
6198,CrtI,crtI_fam,TIGR02734.1,AM-334-G13_AM-334-G13_contigs_AM-334-G13_NODE_44_2,-,4.9e-08,18.0,1.6,8.2e-08,17.3,1.6,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-G13
6199,CrtI,crtI_fam,TIGR02734.1,AM-235-A14_AM-235-A14_contigs_AM-235-A14_NODE_2_21,-,3.6e-06,11.8,2.4,4.2e-05,8.3,0.5,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-A14
6200,CrtI,crtI_fam,TIGR02734.1,AM-235-A14_AM-235-A14_contigs_AM-235-A14_NODE_5_40,-,5.4e-07,14.5,0.0,1.2e-06,13.4,0.0,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-A14
6201,CrtI,crtI_fam,TIGR02734.1,AM-235-A14_AM-235-A14_contigs_AM-235-A14_NODE_8_9,-,3.8e-06,11.8,1.3,1.9e-05,9.4,0.9,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-A14
6202,CrtI,crtI_fam,TIGR02734.1,AM-235-A14_AM-235-A14_contigs_AM-235-A14_NODE_14_15,-,6.1e-10,24.3,0.0,4.5e-07,14.8,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-A14
6203,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_2_23,-,5e-06,11.4,0.0,8.8e-06,10.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6204,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_4_45,-,7.4e-08,17.4,0.4,1.2e-07,16.7,0.4,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6206,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_5_35,-,3.6e-06,11.8,2.4,4.2e-05,8.3,0.5,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-D09
6207,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_8_22,-,9.7e-08,17.0,0.7,1.3e-07,16.6,0.7,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6208,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_9_10,-,1.2e-09,23.4,0.2,1.8e-09,22.8,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6209,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_10_4,-,7.3e-06,10.8,0.0,2e-05,9.4,0.2,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-D09
6210,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_12_11,-,7.4e-09,20.7,0.0,1.1e-08,20.1,0.0,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6211,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_12_19,-,1.5e-11,29.6,0.1,2.1e-11,29.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-D09
6212,CrtI,crtI_fam,TIGR02734.1,AM-235-D09_AM-235-D09_contigs_AM-235-D09_NODE_21_8,-,1e-07,16.9,0.6,1.4e-07,16.4,0.1,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-D09
6213,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_1_10,-,8.1e-06,10.7,1.7,6.7e-05,7.7,0.3,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6214,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_1_109,-,2.4e-08,19.0,0.1,1.2e-07,16.7,0.1,2.1,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AM-334-E17
6215,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_2_98,-,7.1e-10,24.0,0.2,1.1e-09,23.5,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6216,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_4_51,-,3.9e-10,24.9,0.0,6.2e-07,14.4,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6217,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_5_48,-,4.3e-08,18.2,0.9,6.1e-08,17.7,0.9,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6218,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_6_51,-,2.5e-08,18.9,6.6,4.6e-08,18.1,0.3,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6219,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_6_63,-,2.4e-06,12.4,1.2,1.9e-05,9.4,0.9,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6220,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_7_27,-,9.8e-08,17.0,1.8,1.6e-07,16.3,1.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6221,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_7_30,-,5.1e-06,11.3,0.0,0.00019,6.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6222,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_11_3,-,2.2e-07,15.9,2.1,1.6e-05,9.7,0.9,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6223,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_11_5,-,9.1e-06,10.5,0.8,1.4e-05,9.9,0.8,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6224,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_11_37,-,1e-05,10.3,0.8,1.6e-05,9.7,0.8,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6225,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_11_39,-,2.2e-07,15.9,2.1,1.6e-05,9.7,0.9,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-334-E17
6226,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_12_1,-,3.2e-07,15.3,2.2,1.1e-06,13.5,0.8,2.2,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AM-334-E17
6227,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_13_16,-,1.2e-09,23.3,0.0,2.1e-09,22.5,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-334-E17
6228,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_13_23,-,4.1e-10,24.8,0.3,7.1e-10,24.1,0.1,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-334-E17
6230,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_20_7,-,8.6e-07,13.9,0.1,1.5e-06,13.1,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-334-E17
6232,CrtI,crtI_fam,TIGR02734.1,AM-334-E17_AM-334-E17_contigs_AM-334-E17_NODE_21_4,-,1.5e-07,16.4,0.3,1.5e-07,16.4,0.3,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-334-E17
6234,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_1_29,-,1.2e-07,16.8,1.0,2e-07,16.0,1.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6235,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_3_12,-,2.1e-06,12.6,3.0,3.1e-06,12.1,3.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6236,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_5_33,-,1.2e-05,10.1,0.2,2e-05,9.4,0.2,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6237,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_9_18,-,2.4e-06,12.4,0.3,1.3e-05,10.0,0.6,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-F21
6238,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_14_15,-,3.5e-07,15.2,0.0,6.1e-07,14.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6239,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_16_26,-,1.1e-06,13.5,1.8,1.9e-05,9.5,0.7,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-F21
6240,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_18_8,-,4.4e-07,14.8,0.9,6.3e-07,14.3,0.9,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6241,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_27_3,-,6.3e-06,11.0,0.0,1.2e-05,10.1,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-F21
6242,CrtI,crtI_fam,TIGR02734.1,AH-470-F21_AH-470-F21_contigs_AH-470-F21_NODE_32_4,-,7.5e-06,10.8,0.2,1.1e-05,10.3,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-F21
6243,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_2_18,-,5.3e-06,11.3,0.2,7.3e-06,10.8,0.2,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6244,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_2_32,-,3e-07,15.4,0.1,1e-06,13.6,0.1,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-O17
6245,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_3_61,-,2.3e-08,19.1,0.4,3.9e-08,18.3,0.4,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6247,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_5_72,-,1.4e-08,19.8,0.0,3.2e-08,18.6,0.0,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-O17
6248,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_9_34,-,1.1e-06,13.6,1.7,1.7e-05,9.6,0.6,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-O17
6249,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_11_13,-,3.1e-08,18.6,1.8,5.3e-08,17.9,1.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6250,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_16_29,-,1.4e-07,16.5,3.0,1.5e-07,16.4,3.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6251,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_22_8,-,8.5e-12,30.4,0.1,1.4e-11,29.7,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6252,CrtI,crtI_fam,TIGR02734.1,AH-470-O17_AH-470-O17_contigs_AH-470-O17_NODE_32_5,-,1.3e-07,16.6,0.8,1.8e-07,16.2,0.8,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-O17
6253,CrtI,crtI_fam,TIGR02734.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_1_117,-,6e-172,558.7,0.0,7.1e-172,558.5,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-332-F08
6254,CrtI,crtI_fam,TIGR02734.1,AM-332-F08_AM-332-F08_contigs_AM-332-F08_NODE_3_20,-,8.9e-07,13.8,1.1,1.4e-06,13.2,1.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-332-F08
